usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index,verbatim_kingdom,category_cites,category_iucn,category_sinac,category_endemism
2480410,"Parabuteo unicinctus (Temminck, 1824)",Parabuteo unicinctus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Parabuteo,Parabuteo unicinctus,1,44,212,7191147,2877,2480409,2480410,FALSE,Aves,,Parabuteo unicinctus,303,Animalia,II,LEAST_CONCERN,,
2495310,"Patagioenas leucocephala (Linnaeus, 1758)",Patagioenas leucocephala,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Columbiformes,Columbidae,Patagioenas,Patagioenas leucocephala,1,44,212,1446,5233,2495265,2495310,FALSE,Aves,,Patagioenas leucocephala,304,Animalia,,NEAR_THREATENED,,
2482225,"Penelope purpurascens Wagler, 1830",Penelope purpurascens,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Galliformes,Cracidae,Penelope,Penelope purpurascens,1,44,212,723,5237,2482191,2482225,FALSE,Aves,,Penelope purpurascens,305,Animalia,III,NEAR_THREATENED,,
7341548,"Peucaea botterii (P.L.Sclater, 1858)",Peucaea botterii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Peucaea,Peucaea botterii,1,44,212,729,9410667,7341543,7341548,FALSE,Aves,,Peucaea botterii,306,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2491746,"Pezopetes capitalis Cabanis, 1861",Pezopetes capitalis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Pezopetes,Pezopetes capitalis,1,44,212,729,9410667,2491745,2491746,FALSE,Aves,,Pezopetes capitalis,307,Animalia,,LEAST_CONCERN,,Endémica
2490166,"Phaenostictus mcleannani (Lawrence, 1860)",Phaenostictus mcleannani,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thamnophilidae,Phaenostictus,Phaenostictus mcleannani,1,44,212,729,5286,2490165,2490166,FALSE,Aves,,Phaenostictus mcleannani,308,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2476178,"Phaeochroa cuvierii (Delattre & Bourcier, 1846)",Phaeochroa cuvierii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Phaeochroa,Phaeochroa cuvierii,1,44,212,1448,5289,2476177,2476178,FALSE,Aves,,Phaeochroa cuvierii,309,Animalia,II,LEAST_CONCERN,,
2476607,"Phaethornis guy (R.Lesson, 1833)",Phaethornis guy,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Phaethornis,Phaethornis guy,1,44,212,1448,5289,2476571,2476607,FALSE,Aves,,Phaethornis guy,310,Animalia,II,LEAST_CONCERN,,
2476621,"Phaethornis longirostris (Delattre, 1843)",Phaethornis longirostris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Phaethornis,Phaethornis longirostris,1,44,212,1448,5289,2476571,2476621,FALSE,Aves,,Phaethornis longirostris,311,Animalia,II,LEAST_CONCERN,,
2476600,"Phaethornis striigularis Gould, 1854",Phaethornis striigularis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Phaethornis,Phaethornis striigularis,1,44,212,1448,5289,2476571,2476600,FALSE,Aves,,Phaethornis striigularis,312,Animalia,II,LEAST_CONCERN,,
2492889,"Phainoptila melanoxantha Salvin, 1877",Phainoptila melanoxantha,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Ptilogonatidae,Phainoptila,Phainoptila melanoxantha,1,44,212,729,5275,2492888,2492889,FALSE,Aves,,Phainoptila melanoxantha,313,Animalia,,LEAST_CONCERN,,Endémica
2496723,"Pharomachrus mocinno La Llave, 1832",Pharomachrus mocinno,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Trogoniformes,Trogonidae,Pharomachrus,Pharomachrus mocinno,1,44,212,1449,9356,2496714,2496723,FALSE,Aves,,Pharomachrus mocinno,314,Animalia,I,NEAR_THREATENED,POBLACIÓN REDUCIDA O AMENAZADA,
2490490,"Pheucticus tibialis Lawrence, 1867",Pheucticus tibialis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Cardinalidae,Pheucticus,Pheucticus tibialis,1,44,212,729,9285,2490486,2490490,FALSE,Aves,,Pheucticus tibialis,315,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,Endémica
6089929,"Pheugopedius atrogularis (Salvin, 1865)",Pheugopedius atrogularis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius atrogularis,1,44,212,729,9355,7341112,6089929,FALSE,Aves,,Pheugopedius atrogularis,316,Animalia,,LEAST_CONCERN,,Endémica
7341215,"Pheugopedius fasciatoventris (Lafresnaye, 1845)",Pheugopedius fasciatoventris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius fasciatoventris,1,44,212,729,9355,7341112,7341215,FALSE,Aves,,Pheugopedius fasciatoventris,317,Animalia,,LEAST_CONCERN,,Endémica
2481379,"Phoebastria irrorata (Salvin, 1883)",Phoebastria irrorata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Procellariiformes,Diomedeidae,Phoebastria,Phoebastria irrorata,1,44,212,7192755,5238,2481378,2481379,FALSE,Aves,,Phoebastria irrorata,318,Animalia,,CRITICALLY_ENDANGERED,,
5228873,"Piculus simplex (Salvin, 1870)",Piculus simplex,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Picidae,Piculus,Piculus simplex,1,44,212,724,9333,7469263,5228873,FALSE,Aves,,Piculus simplex,319,Animalia,,LEAST_CONCERN,,Endémica
2491137,"Pinaroloxias inornata (Gould, 1843)",Pinaroloxias inornata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thraupidae,Pinaroloxias,Pinaroloxias inornata,1,44,212,729,9352,2491136,2491137,FALSE,Aves,,Pinaroloxias inornata,320,Animalia,,LEAST_CONCERN,,Endémica
2479902,"Pionus menstruus (Linnaeus, 1766)",Pionus menstruus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Psittaciformes,Psittacidae,Pionus,Pionus menstruus,1,44,212,1445,9340,2479900,2479902,FALSE,Aves,,Pionus menstruus,321,Animalia,II,LEAST_CONCERN,,
2479906,"Pionus senilis (Spix, 1824)",Pionus senilis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Psittaciformes,Psittacidae,Pionus,Pionus senilis,1,44,212,1445,9340,2479900,2479906,FALSE,Aves,,Pionus senilis,322,Animalia,II,LEAST_CONCERN,,
2490573,"Pittasoma michleri Cassin, 1860",Pittasoma michleri,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Conopophagidae,Pittasoma,Pittasoma michleri,1,44,212,729,9306,2490571,2490573,FALSE,Aves,,Pittasoma michleri,323,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,Endémica
2480803,"Platalea ajaja Linnaeus, 1758",Platalea ajaja,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Pelecaniformes,Threskiornithidae,Platalea,Platalea ajaja,1,44,212,7190953,5288,2480798,2480803,FALSE,Aves,,Platalea ajaja,324,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2480773,"Plegadis falcinellus (Linnaeus, 1766)",Plegadis falcinellus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Pelecaniformes,Threskiornithidae,Plegadis,Plegadis falcinellus,1,44,212,7190953,5288,8171676,2480773,FALSE,Aves,,Plegadis falcinellus,325,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
9224197,"Polyerata decora Salvin, 1891",Polyerata decora,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Polyerata,Polyerata decora,1,44,212,1448,5289,4849016,9224197,FALSE,Aves,,Polyerata decora,326,Animalia,,NOT_EVALUATED,,Endémica
2474640,"Porzana flaviventer (Boddaert, 1783)",Porzana flaviventer,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gruiformes,Rallidae,Porzana,Porzana flaviventer,1,44,212,1493,9342,2474604,2474640,FALSE,Aves,,Porzana flaviventer,327,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2486403,"Procnias tricarunculatus (J.Verreaux & E.Verreaux, 1853)",Procnias tricarunculatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Cotingidae,Procnias,Procnias tricarunculatus,1,44,212,729,5236,2486399,2486403,FALSE,Aves,,Procnias tricarunculatus,328,Animalia,,VULNERABLE,PELIGRO DE EXTINCIÓN,Endémica
2492262,"Pselliophorus tibialis (Lawrence, 1864)",Pselliophorus tibialis,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Passeriformes,Passerellidae,Atlapetes,Atlapetes tibialis,1,44,212,729,9410667,2491388,10916243,TRUE,Aves,10916243,Pselliophorus tibialis,329,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2485614,"Pseudocolaptes lawrencii Ridgway, 1878",Pseudocolaptes lawrencii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Furnariidae,Pseudocolaptes,Pseudocolaptes lawrencii,1,44,212,729,5243,2485613,2485614,FALSE,Aves,,Pseudocolaptes lawrencii,330,Animalia,,LEAST_CONCERN,,Endémica
2497774,"Pseudoscops clamator (Vieillot, 1808)",Pseudoscops clamator,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Strigidae,Pseudoscops,Pseudoscops clamator,1,44,212,1450,9348,2497773,2497774,FALSE,Aves,,Pseudoscops clamator,331,Animalia,II,LEAST_CONCERN,,
7437947,"Psittacara finschi (Salvin, 1871)",Psittacara finschi,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Psittaciformes,Psittacidae,Aratinga,Aratinga finschi,1,44,212,1445,9340,2479088,2479105,TRUE,Aves,2479105,Psittacara finschi,332,Animalia,II,LEAST_CONCERN,,Endémica
2478825,"Pteroglossus frantzii Cabanis, 1861",Pteroglossus frantzii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus frantzii,1,44,212,724,9343,2478813,2478825,FALSE,Aves,,Pteroglossus frantzii,333,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2492895,"Ptiliogonys caudatus Cabanis, 1861",Ptiliogonys caudatus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Passeriformes,Ptilogonatidae,Ptilogonys,Ptilogonys caudatus,1,44,212,729,5275,2492891,2492894,TRUE,Aves,2492894,Ptiliogonys caudatus,334,Animalia,,NOT_EVALUATED,,Endémica
2497878,"Pulsatrix perspicillata (Latham, 1790)",Pulsatrix perspicillata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Strigidae,Pulsatrix,Pulsatrix perspicillata,1,44,212,1450,9348,2497877,2497878,FALSE,Aves,,Pulsatrix perspicillata,335,Animalia,II,LEAST_CONCERN,,
2479818,"Pyrrhura hoffmanni (Cabanis, 1861)",Pyrrhura hoffmanni,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura hoffmanni,1,44,212,1445,9340,2479799,2479818,FALSE,Aves,,Pyrrhura hoffmanni,336,Animalia,II,LEAST_CONCERN,,Endémica
2484141,"Quiscalus nicaraguensis Salvin & Godman, 1891",Quiscalus nicaraguensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Icteridae,Quiscalus,Quiscalus nicaraguensis,1,44,212,729,6176,2484132,2484141,FALSE,Aves,,Quiscalus nicaraguensis,337,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
9395900,"Rallus longirostris Boddaert, 1783",Rallus longirostris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Gruiformes,Rallidae,Rallus,Rallus longirostris,1,44,212,1493,9342,2474794,9395900,FALSE,Aves,,Rallus longirostris,338,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
2478779,"Ramphastos ambiguus Swainson, 1823",Ramphastos ambiguus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Ramphastidae,Ramphastos,Ramphastos ambiguus,1,44,212,724,9343,2478764,2478779,FALSE,Aves,,Ramphastos ambiguus,339,Animalia,,NEAR_THREATENED,,
2478771,"Ramphastos sulfuratus R.Lesson, 1830",Ramphastos sulfuratus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Ramphastidae,Ramphastos,Ramphastos sulfuratus,1,44,212,724,9343,2478764,2478771,FALSE,Aves,,Ramphastos sulfuratus,340,Animalia,II,NEAR_THREATENED,,
2488437,"Ramphocelus costaricensis Cherrie, 1891",Ramphocelus costaricensis,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus passerinii,1,44,212,729,9352,2488419,2488433,TRUE,Aves,10831317,Ramphocelus costaricensis,341,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2474165,"Rhynchortyx cinctus (Salvin, 1876)",Rhynchortyx cinctus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Galliformes,Odontophoridae,Rhynchortyx,Rhynchortyx cinctus,1,44,212,723,9325,2474164,2474165,FALSE,Aves,,Rhynchortyx cinctus,342,Animalia,,NEAR_THREATENED,,
2480415,"Rostrhamus sociabilis (Vieillot, 1817)",Rostrhamus sociabilis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Rostrhamus,Rostrhamus sociabilis,1,44,212,7191147,2877,2480414,2480415,FALSE,Aves,,Rostrhamus sociabilis,343,Animalia,II,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
5844398,"Rupornis magnirostris (Gmelin, 1788)",Rupornis magnirostris,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris,1,44,212,7191147,2877,4850093,5844398,FALSE,Aves,,Rupornis magnirostris,344,Animalia,II,LEAST_CONCERN,,
5231483,"Salpinctes obsoletus (Say, 1822)",Salpinctes obsoletus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Troglodytidae,Salpinctes,Salpinctes obsoletus,1,44,212,729,9355,2493947,5231483,FALSE,Aves,,Salpinctes obsoletus,345,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,
2481923,"Sarcoramphus papa (Linnaeus, 1758)",Sarcoramphus papa,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Cathartidae,Sarcoramphus,Sarcoramphus papa,1,44,212,7191147,3242141,2481922,2481923,FALSE,Aves,,Sarcoramphus papa,346,Animalia,III,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2498003,"Sarkidiornis sylvicola H.Ihering & R.Ihering, 1907",Sarkidiornis sylvicola,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Anseriformes,Anatidae,Sarkidiornis,Sarkidiornis sylvicola,1,44,212,1108,2986,2498000,2498003,FALSE,Aves,,Sarkidiornis sylvicola,347,Animalia,II,LEAST_CONCERN,,
10902385,"Saucerottia edward (Delattre & Bourcier, 1846)",Saucerottia edward,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Saucerottia,Saucerottia edward,1,44,212,1448,5289,4849102,10902385,FALSE,Aves,,Saucerottia edward,348,Animalia,,NOT_EVALUATED,,Endémica
2485229,"Sclerurus albigularis P.L.Sclater & Salvin, 1869",Sclerurus albigularis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Furnariidae,Sclerurus,Sclerurus albigularis,1,44,212,729,5243,2485208,2485229,FALSE,Aves,,Sclerurus albigularis,349,Animalia,,NEAR_THREATENED,,
2491003,"Scytalopus argentifrons Ridgway, 1891",Scytalopus argentifrons,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus argentifrons,1,44,212,729,5281,2490976,2491003,FALSE,Aves,,Scytalopus argentifrons,350,Animalia,,LEAST_CONCERN,,Endémica
2476847,"Selasphorus flammula Salvin, 1865",Selasphorus flammula,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Selasphorus,Selasphorus flammula,1,44,212,1448,5289,2476843,2476847,FALSE,Aves,,Selasphorus flammula,351,Animalia,II,LEAST_CONCERN,,Endémica
2476851,"Selasphorus scintilla (Gould, 1851)",Selasphorus scintilla,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Selasphorus,Selasphorus scintilla,1,44,212,1448,5289,2476843,2476851,FALSE,Aves,,Selasphorus scintilla,352,Animalia,II,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2478758,"Selenidera spectabilis Cassin, 1858",Selenidera spectabilis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Ramphastidae,Selenidera,Selenidera spectabilis,1,44,212,724,9343,2478755,2478758,FALSE,Aves,,Selenidera spectabilis,353,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2478866,"Semnornis frantzii (P.L.Sclater, 1864)",Semnornis frantzii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Piciformes,Semnornithidae,Semnornis,Semnornis frantzii,1,44,212,724,6101214,2478862,2478866,FALSE,Aves,,Semnornis frantzii,354,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,Endémica
6093350,"Setophaga cerulea (A.Wilson, 1810)",Setophaga cerulea,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Parulidae,Setophaga,Setophaga cerulea,1,44,212,729,5263,2489984,6093350,FALSE,Aves,,Setophaga cerulea,355,Animalia,,NEAR_THREATENED,,
6092637,"Setophaga chrysoparia (P.L.Sclater & Salvin, 1860)",Setophaga chrysoparia,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Parulidae,Setophaga,Setophaga chrysoparia,1,44,212,729,5263,2489984,6092637,FALSE,Aves,,Setophaga chrysoparia,356,Animalia,,ENDANGERED,,
6092935,"Setophaga striata (J.R.Forster, 1772)",Setophaga striata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Parulidae,Setophaga,Setophaga striata,1,44,212,729,5263,2489984,6092935,FALSE,Aves,,Setophaga striata,357,Animalia,,NEAR_THREATENED,,
9456848,"Sipia laemosticta (Pelzeln, 1868)",Sipia laemosticta,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thamnophilidae,Sipia,Sipia laemosticta,1,44,212,729,5286,4846854,9456848,FALSE,Aves,,Sipia laemosticta,358,Animalia,,NEAR_THREATENED,,
5788513,"Spizaetus melanoleucus (Vieillot, 1816)",Spizaetus melanoleucus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Spizaetus,Spizaetus melanoleucus,1,44,212,7191147,2877,2480669,5788513,FALSE,Aves,,Spizaetus melanoleucus,359,Animalia,II,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2480679,"Spizaetus ornatus (Daudin, 1800)",Spizaetus ornatus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Spizaetus,Spizaetus ornatus,1,44,212,7191147,2877,2480669,2480679,FALSE,Aves,,Spizaetus ornatus,360,Animalia,II,NEAR_THREATENED,,
2480672,"Spizaetus tyrannus (Wied-Neuwied, 1820)",Spizaetus tyrannus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Spizaetus,Spizaetus tyrannus,1,44,212,7191147,2877,2480669,2480672,FALSE,Aves,,Spizaetus tyrannus,361,Animalia,II,LEAST_CONCERN,,
7773854,"Sporophila nuttingi (Ridgway, 1884)",Sporophila nuttingi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thraupidae,Sporophila,Sporophila nuttingi,1,44,212,729,9352,2491308,7773854,FALSE,Aves,,Sporophila nuttingi,362,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,Endémica
2484254,"Sturnella magna (Linnaeus, 1758)",Sturnella magna,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Icteridae,Sturnella,Sturnella magna,1,44,212,729,6176,2484248,2484254,FALSE,Aves,,Sturnella magna,363,Animalia,,NEAR_THREATENED,,
2483420,"Sublegatus arenarum (Salvin, 1863)",Sublegatus arenarum,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Tyrannidae,Sublegatus,Sublegatus arenarum,1,44,212,729,5291,2483419,2483420,FALSE,Aves,,Sublegatus arenarum,364,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2488105,"Tangara dowii (Salvin, 1863)",Tangara dowii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thraupidae,Tangara,Tangara dowii,1,44,212,729,9352,2488096,2488105,FALSE,Aves,,Tangara dowii,365,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2488164,"Tangara inornata (Gould, 1855)",Tangara inornata,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thraupidae,Tangara,Tangara inornata,1,44,212,729,9352,2488096,2488164,FALSE,Aves,,Tangara inornata,366,Animalia,,LEAST_CONCERN,,Endémica
2481399,"Thalassarche chlororhynchos (Gmelin, 1789)",Thalassarche chlororhynchos,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chlororhynchos,1,44,212,7192755,5238,2481398,2481399,FALSE,Aves,,Thalassarche chlororhynchos,367,Animalia,,ENDANGERED,,
2476528,"Thalurania colombica (Bourcier, 1843)",Thalurania colombica,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Thalurania,Thalurania colombica,1,44,212,1448,5289,2476526,2476528,FALSE,Aves,,Thalurania colombica,368,Animalia,II,LEAST_CONCERN,,
5959207,"Thamnophilus bridgesi P.L.Sclater, 1856",Thamnophilus bridgesi,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus bridgesi,1,44,212,729,5286,5959199,5959207,FALSE,Aves,,Thamnophilus bridgesi,369,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
5228462,"Threnetes ruckeri (Bourcier, 1847)",Threnetes ruckeri,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Apodiformes,Trochilidae,Threnetes,Threnetes ruckeri,1,44,212,1448,5289,2476204,5228462,FALSE,Aves,,Threnetes ruckeri,370,Animalia,II,LEAST_CONCERN,,
2485264,"Thripadectes rufobrunneus (Lawrence, 1865)",Thripadectes rufobrunneus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Furnariidae,Thripadectes,Thripadectes rufobrunneus,1,44,212,729,5243,2485254,2485264,FALSE,Aves,,Thripadectes rufobrunneus,371,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2493838,"Thryorchilus browni (Bangs, 1902)",Thryorchilus browni,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Troglodytidae,Thryorchilus,Thryorchilus browni,1,44,212,729,9355,2493837,2493838,FALSE,Aves,,Thryorchilus browni,372,Animalia,,LEAST_CONCERN,,Endémica
2480128,"Touit costaricensis (Cory, 1913)",Touit costaricensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Psittaciformes,Psittacidae,Touit,Touit costaricensis,1,44,212,1445,9340,2480121,2480128,FALSE,Aves,,Touit costaricensis,373,Animalia,II,NEAR_THREATENED,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
5231453,"Troglodytes ochraceus Ridgway, 1882",Troglodytes ochraceus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Troglodytidae,Troglodytes,Troglodytes ochraceus,1,44,212,729,9355,2493899,5231453,FALSE,Aves,,Troglodytes ochraceus,374,Animalia,,LEAST_CONCERN,,Endémica
2496655,"Trogon aurantiiventris Gould, 1856",Trogon aurantiiventris,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Trogoniformes,Trogonidae,Trogon,Trogon collaris,1,44,212,1449,9356,2496633,2496700,TRUE,Aves,8839311,Trogon aurantiiventris,375,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
2496698,"Trogon bairdii Lawrence, 1868",Trogon bairdii,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Trogoniformes,Trogonidae,Trogon,Trogon bairdii,1,44,212,1449,9356,2496633,2496698,FALSE,Aves,,Trogon bairdii,376,Animalia,,NEAR_THREATENED,POBLACIÓN REDUCIDA O AMENAZADA,Endémica
2496697,"Trogon clathratus Salvin, 1866",Trogon clathratus,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Trogoniformes,Trogonidae,Trogon,Trogon clathratus,1,44,212,1449,9356,2496633,2496697,FALSE,Aves,,Trogon clathratus,377,Animalia,,LEAST_CONCERN,PELIGRO DE EXTINCIÓN,Endémica
2490730,"Turdus nigrescens Cabanis, 1861",Turdus nigrescens,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Turdidae,Turdus,Turdus nigrescens,1,44,212,729,5290,2490714,2490730,FALSE,Aves,,Turdus nigrescens,378,Animalia,,LEAST_CONCERN,,Endémica
2497921,"Tyto alba (Scopoli, 1769)",Tyto alba,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Strigiformes,Tytonidae,Tyto,Tyto alba,1,44,212,1450,5292,2497905,2497921,FALSE,Aves,,Tyto alba,379,Animalia,II,LEAST_CONCERN,,
5230811,"Vermivora chrysoptera (Linnaeus, 1766)",Vermivora chrysoptera,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Parulidae,Vermivora,Vermivora chrysoptera,1,44,212,729,5263,5230809,5230811,FALSE,Aves,,Vermivora chrysoptera,380,Animalia,,NEAR_THREATENED,,
2487409,"Vireo carmioli S.F.Baird, 1866",Vireo carmioli,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Vireonidae,Vireo,Vireo carmioli,1,44,212,729,9358,2487406,2487409,FALSE,Aves,,Vireo carmioli,381,Animalia,,LEAST_CONCERN,,Endémica
2487436,"Vireo pallens Salvin, 1863",Vireo pallens,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Passeriformes,Vireonidae,Vireo,Vireo pallens,1,44,212,729,9358,2487406,2487436,FALSE,Aves,,Vireo pallens,382,Animalia,,LEAST_CONCERN,POBLACIÓN REDUCIDA O AMENAZADA,
