usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index,verbatim_kingdom,category_cites,category_iucn,category_sinac,category_minae
5318497,Maxillaria conduplicata (Ames & C.Schweinf.) L.O.Williams,Maxillaria conduplicata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria conduplicata,6,7707728,196,1169,7689,2825779,5318497,FALSE,Liliopsida,NA,Maxillaria conduplicata,1510,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318448,Maxillaria confusa Ames & C.Schweinf.,Maxillaria confusa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria confusa,6,7707728,196,1169,7689,2825779,5318448,FALSE,Liliopsida,NA,Maxillaria confusa,1511,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318278,Maxillaria costaricensis Schltr.,Maxillaria costaricensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria costaricensis,6,7707728,196,1169,7689,2825779,5318278,FALSE,Liliopsida,NA,Maxillaria costaricensis,1512,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319465,Maxillaria crassifolia (Lindl.) Rchb.f.,Maxillaria crassifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria crassifolia,6,7707728,196,1169,7689,2825779,5319465,FALSE,Liliopsida,NA,Maxillaria crassifolia,1513,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318064,Maxillaria cryptobulbon Carnevali & J.T.Atwood,Maxillaria cryptobulbon,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria cryptobulbon,6,7707728,196,1169,7689,2825779,5318064,FALSE,Liliopsida,NA,Maxillaria cryptobulbon,1514,Plantae,NA,NE,POBLACION REDUCIDA,NA
9347414,Maxillaria cryptocentroides Molinari,Maxillaria cryptocentroides,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria cryptocentroides,6,7707728,196,1169,7689,2825779,9347414,FALSE,Liliopsida,NA,Maxillaria cryptocentroides,1515,Plantae,NA,NE,POBLACION REDUCIDA,NA
7506371,Maxillaria ctenostachya Rchb.f.,Maxillaria ctenostachya,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria ctenostachya,6,7707728,196,1169,7689,2825779,7506371,FALSE,Liliopsida,NA,Maxillaria ctenostachya,1516,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318050,Maxillaria ctenostachys Rchb.f.,Maxillaria ctenostachys,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria ctenostachys,6,7707728,196,1169,7689,2825779,5318050,FALSE,Liliopsida,NA,Maxillaria ctenostachys,1517,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318035,Maxillaria cucullata Lindl.,Maxillaria cucullata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria cucullata,6,7707728,196,1169,7689,2825779,5318035,FALSE,Liliopsida,NA,Maxillaria cucullata,1518,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318564,Maxillaria dendrobioides (Schltr.) L.O.Williams,Maxillaria dendrobioides,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria dendrobioides,6,7707728,196,1169,7689,2825779,5318564,FALSE,Liliopsida,NA,Maxillaria dendrobioides,1519,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318374,Maxillaria dichotoma (Schltr.) L.O.Williams,Maxillaria dichotoma,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria dichotoma,6,7707728,196,1169,7689,2825779,5318374,FALSE,Liliopsida,NA,Maxillaria dichotoma,1520,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318265,Maxillaria diuturna Ames & C.Schweinf.,Maxillaria diuturna,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria diuturna,6,7707728,196,1169,7689,2825779,5318265,FALSE,Liliopsida,NA,Maxillaria diuturna,1521,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318186,Maxillaria dressleriana Carnevali & J.T.Atwood,Maxillaria dressleriana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria dressleriana,6,7707728,196,1169,7689,2825779,5318186,FALSE,Liliopsida,NA,Maxillaria dressleriana,1522,Plantae,NA,NE,POBLACION REDUCIDA,NA
9485873,Maxillaria egertoniana (Bateman ex Lindl.) Molinari,Maxillaria egertoniana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria egertoniana,6,7707728,196,1169,7689,2825779,9485873,FALSE,Liliopsida,NA,Maxillaria egertoniana,1523,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318025,Maxillaria elatior (Rchb.f.) Rchb.f.,Maxillaria elatior,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria elatior,6,7707728,196,1169,7689,2825779,5318025,FALSE,Liliopsida,NA,Maxillaria elatior,1524,Plantae,NA,NE,POBLACION REDUCIDA,NA
5317903,Maxillaria endresii Rchb.f.,Maxillaria endresii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria endresii,6,7707728,196,1169,7689,2825779,5317903,FALSE,Liliopsida,NA,Maxillaria endresii,1525,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318612,Maxillaria exaltata (Kraenzl.) C.Schweinf.,Maxillaria exaltata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria exaltata,6,7707728,196,1169,7689,2825779,5318612,FALSE,Liliopsida,NA,Maxillaria exaltata,1526,Plantae,NA,NE,POBLACION REDUCIDA,NA
7951072,Maxillaria exiltata Schmidel,Maxillaria exiltata,SPECIES,DOUBTFUL,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria exiltata,6,7707728,196,1169,7689,2825779,7951072,FALSE,Liliopsida,NA,Maxillaria exiltata,1527,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318589,Maxillaria falcata Ames & Correll,Maxillaria falcata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria falcata,6,7707728,196,1169,7689,2825779,5318589,FALSE,Liliopsida,NA,Maxillaria falcata,1528,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318433,"Maxillaria flava Ames, F.T.Hubb. & C.Schweinf.",Maxillaria flava,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria flava,6,7707728,196,1169,7689,2825779,5318433,FALSE,Liliopsida,NA,Maxillaria flava,1529,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318228,Maxillaria foliosa Ames & C.Schweinf.,Maxillaria foliosa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria foliosa,6,7707728,196,1169,7689,2825779,5318228,FALSE,Liliopsida,NA,Maxillaria foliosa,1530,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318194,Maxillaria friedrichsthalii Rchb.f.,Maxillaria friedrichsthalii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria friedrichsthalii,6,7707728,196,1169,7689,2825779,5318194,FALSE,Liliopsida,NA,Maxillaria friedrichsthalii,1531,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318175,Maxillaria fuerstenbergiana Schltr.,Maxillaria fuerstenbergiana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria fuerstenbergiana,6,7707728,196,1169,7689,2825779,5318175,FALSE,Liliopsida,NA,Maxillaria fuerstenbergiana,1532,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318163,Maxillaria fulgens (Rchb.f.) L.O.Williams,Maxillaria fulgens,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria fulgens,6,7707728,196,1169,7689,2825779,5318163,FALSE,Liliopsida,NA,Maxillaria fulgens,1533,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318572,Maxillaria gomeziana J.T.Atwood,Maxillaria gomeziana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria gomeziana,6,7707728,196,1169,7689,2825779,5318572,FALSE,Liliopsida,NA,Maxillaria gomeziana,1534,Plantae,NA,NE,POBLACION REDUCIDA,NA
9468328,Maxillaria gracillima (Ames & C.Schweinf.) Molinari,Maxillaria gracillima,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria gracillima,6,7707728,196,1169,7689,2825779,9468328,FALSE,Liliopsida,NA,Maxillaria gracillima,1535,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318437,Maxillaria graminifolia (Kunth) Rchb.f.,Maxillaria graminifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria graminifolia,6,7707728,196,1169,7689,2825779,5318437,FALSE,Liliopsida,NA,Maxillaria graminifolia,1536,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318145,Maxillaria haberi J.T.Atwood,Maxillaria haberi,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria haberi,6,7707728,196,1169,7689,2825779,5318145,FALSE,Liliopsida,NA,Maxillaria haberi,1537,Plantae,NA,NE,POBLACION REDUCIDA,NA
5317921,Maxillaria hedwigiae Hamer & Dodson,Maxillaria hedwigiae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria hedwigiae,6,7707728,196,1169,7689,2825779,5317921,FALSE,Liliopsida,NA,Maxillaria hedwigiae,1538,Plantae,II,LC,POBLACION REDUCIDA,NA
5318038,Maxillaria hematoglossa A.Rich. & Galeotti,Maxillaria hematoglossa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria hematoglossa,6,7707728,196,1169,7689,2825779,5318038,FALSE,Liliopsida,NA,Maxillaria hematoglossa,1539,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318296,Maxillaria horichii Senghas,Maxillaria horichii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria horichii,6,7707728,196,1169,7689,2825779,5318296,FALSE,Liliopsida,NA,Maxillaria horichii,1540,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318122,Maxillaria imbricata Barb.Rodr.,Maxillaria imbricata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria imbricata,6,7707728,196,1169,7689,2825779,5318122,FALSE,Liliopsida,NA,Maxillaria imbricata,1541,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318088,Maxillaria inaudita Rchb.f.,Maxillaria inaudita,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria inaudita,6,7707728,196,1169,7689,2825779,5318088,FALSE,Liliopsida,NA,Maxillaria inaudita,1542,Plantae,NA,NE,POBLACION REDUCIDA,NA
9291470,Maxillaria jacquelineana Molinari,Maxillaria jacquelineana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria jacquelineana,6,7707728,196,1169,7689,2825779,9291470,FALSE,Liliopsida,NA,Maxillaria jacquelineana,1543,Plantae,NA,NE,POBLACION REDUCIDA,NA
9279300,Maxillaria johannyae Molinari,Maxillaria johannyae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria johannyae,6,7707728,196,1169,7689,2825779,9279300,FALSE,Liliopsida,NA,Maxillaria johannyae,1544,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318267,Maxillaria lankesteri Ames,Maxillaria lankesteri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria lankesteri,6,7707728,196,1169,7689,2825779,5318267,FALSE,Liliopsida,NA,Maxillaria lankesteri,1545,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318070,Maxillaria lepidota Lindl.,Maxillaria lepidota,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria lepidota,6,7707728,196,1169,7689,2825779,5318070,FALSE,Liliopsida,NA,Maxillaria lepidota,1546,Plantae,NA,NE,POBLACION REDUCIDA,NA
9620118,Maxillaria leptopus Schuit. & M.W.Chase,Maxillaria leptopus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria leptopus,6,7707728,196,1169,7689,2825779,9620118,FALSE,Liliopsida,NA,Maxillaria leptopus,1547,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318640,Maxillaria linearifolia Ames & C.Schweinf.,Maxillaria linearifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria linearifolia,6,7707728,196,1169,7689,2825779,5318640,FALSE,Liliopsida,NA,Maxillaria linearifolia,1548,Plantae,NA,NE,POBLACION REDUCIDA,NA
9460114,Maxillaria lineolata (Fenzl) Molinari,Maxillaria lineolata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria lineolata,6,7707728,196,1169,7689,2825779,9460114,FALSE,Liliopsida,NA,Maxillaria lineolata,1549,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318435,Maxillaria longiloba (Ames & C.Schweinf.) J.T.Atwood,Maxillaria longiloba,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria longiloba,6,7707728,196,1169,7689,2825779,5318435,FALSE,Liliopsida,NA,Maxillaria longiloba,1550,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318336,Maxillaria longipetiolata Ames & C.Schweinf.,Maxillaria longipetiolata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria longipetiolata,6,7707728,196,1169,7689,2825779,5318336,FALSE,Liliopsida,NA,Maxillaria longipetiolata,1551,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318232,Maxillaria lueri Dodson,Maxillaria lueri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria lueri,6,7707728,196,1169,7689,2825779,5318232,FALSE,Liliopsida,NA,Maxillaria lueri,1552,Plantae,NA,NE,POBLACION REDUCIDA,NA
9536961,Maxillaria luisae Molinari,Maxillaria luisae,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria luisae,6,7707728,196,1169,7689,2825779,9536961,FALSE,Liliopsida,NA,Maxillaria luisae,1553,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318014,Maxillaria macleei Bateman ex Lindl.,Maxillaria macleei,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria macleei,6,7707728,196,1169,7689,2825779,5318014,FALSE,Liliopsida,NA,Maxillaria macleei,1554,Plantae,NA,NE,POBLACION REDUCIDA,NA
5319496,Maxillaria maleolens Schltr.,Maxillaria maleolens,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria maleolens,6,7707728,196,1169,7689,2825779,5319496,FALSE,Liliopsida,NA,Maxillaria maleolens,1555,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318488,Maxillaria meleagris Lindl.,Maxillaria meleagris,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria meleagris,6,7707728,196,1169,7689,2825779,5318488,FALSE,Liliopsida,NA,Maxillaria meleagris,1556,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318393,Maxillaria meridensis Lindl.,Maxillaria meridensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria meridensis,6,7707728,196,1169,7689,2825779,5318393,FALSE,Liliopsida,NA,Maxillaria meridensis,1557,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318322,Maxillaria microphyton Schltr.,Maxillaria microphyton,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria microphyton,6,7707728,196,1169,7689,2825779,5318322,FALSE,Liliopsida,NA,Maxillaria microphyton,1558,Plantae,NA,NE,POBLACION REDUCIDA,NA
10788042,Maxillaria minus (Schltr.) L.O.Williams,Maxillaria minus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria minus,6,7707728,196,1169,7689,2825779,10788042,FALSE,Liliopsida,NA,Maxillaria minus,1559,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318139,Maxillaria mombachoensis A.H.Heller ex J.T.Atwood,Maxillaria mombachoensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria mombachoensis,6,7707728,196,1169,7689,2825779,5318139,FALSE,Liliopsida,NA,Maxillaria mombachoensis,1560,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318030,Maxillaria monteverdensis J.T.Atwood & Barboza,Maxillaria monteverdensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria monteverdensis,6,7707728,196,1169,7689,2825779,5318030,FALSE,Liliopsida,NA,Maxillaria monteverdensis,1561,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318008,Maxillaria moralesii Carnevali & J.T.Atwood,Maxillaria moralesii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria moralesii,6,7707728,196,1169,7689,2825779,5318008,FALSE,Liliopsida,NA,Maxillaria moralesii,1562,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318641,Maxillaria muscoides J.T.Atwood,Maxillaria muscoides,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria muscoides,6,7707728,196,1169,7689,2825779,5318641,FALSE,Liliopsida,NA,Maxillaria muscoides,1563,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318532,Maxillaria nasuta Rchb.f.,Maxillaria nasuta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria nasuta,6,7707728,196,1169,7689,2825779,5318532,FALSE,Liliopsida,NA,Maxillaria nasuta,1564,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318522,Maxillaria neglecta (Schltr.) L.O.Williams,Maxillaria neglecta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria neglecta,6,7707728,196,1169,7689,2825779,5318522,FALSE,Liliopsida,NA,Maxillaria neglecta,1565,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318411,Maxillaria nicaraguensis (Hamer & Garay) J.T.Atwood,Maxillaria nicaraguensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria nicaraguensis,6,7707728,196,1169,7689,2825779,5318411,FALSE,Liliopsida,NA,Maxillaria nicaraguensis,1566,Plantae,NA,NE,POBLACION REDUCIDA,NA
8134324,Maxillaria nidifica Rchb.f.,Maxillaria nidifica,SPECIES,DOUBTFUL,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria nidifica,6,7707728,196,1169,7689,2825779,8134324,FALSE,Liliopsida,NA,Maxillaria nidifica,1567,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318233,Maxillaria nutantiflora Schltr.,Maxillaria nutantiflora,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria nutantiflora,6,7707728,196,1169,7689,2825779,5318233,FALSE,Liliopsida,NA,Maxillaria nutantiflora,1568,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318200,Maxillaria obscura Linden & Rchb.f.,Maxillaria obscura,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria obscura,6,7707728,196,1169,7689,2825779,5318200,FALSE,Liliopsida,NA,Maxillaria obscura,1569,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318051,Maxillaria oreocharis Schltr.,Maxillaria oreocharis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria oreocharis,6,7707728,196,1169,7689,2825779,5318051,FALSE,Liliopsida,NA,Maxillaria oreocharis,1570,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318507,Maxillaria pachyacron Schltr.,Maxillaria pachyacron,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria pachyacron,6,7707728,196,1169,7689,2825779,5318507,FALSE,Liliopsida,NA,Maxillaria pachyacron,1571,Plantae,NA,NE,POBLACION REDUCIDA,NA
5317947,Maxillaria paleata (Rchb.f.) Ames & Correll,Maxillaria paleata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria paleata,6,7707728,196,1169,7689,2825779,5317947,FALSE,Liliopsida,NA,Maxillaria paleata,1572,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318422,Maxillaria parviflora (Poepp. & Endl.) Garay,Maxillaria parviflora,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria parviflora,6,7707728,196,1169,7689,2825779,5318422,FALSE,Liliopsida,NA,Maxillaria parviflora,1573,Plantae,NA,NE,POBLACION REDUCIDA,NA
7864815,Maxillaria parvilabia Ames & C.Schweinf.,Maxillaria parvilabia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria parvilabia,6,7707728,196,1169,7689,2825779,7864815,FALSE,Liliopsida,NA,Maxillaria parvilabia,1574,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318406,Maxillaria parviloba Rolfe,Maxillaria parviloba,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria parviloba,6,7707728,196,1169,7689,2825779,5318406,FALSE,Liliopsida,NA,Maxillaria parviloba,1575,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318208,Maxillaria pendula (Poepp. & Endl.) C.Schweinf.,Maxillaria pendula,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria pendula,6,7707728,196,1169,7689,2825779,5318208,FALSE,Liliopsida,NA,Maxillaria pendula,1576,Plantae,NA,NE,POBLACION REDUCIDA,NA
5317923,Maxillaria pittieri (Ames) L.O.Williams,Maxillaria pittieri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria pittieri,6,7707728,196,1169,7689,2825779,5317923,FALSE,Liliopsida,NA,Maxillaria pittieri,1577,Plantae,NA,NE,POBLACION REDUCIDA,NA
5317904,Maxillaria planicola C.Schweinf.,Maxillaria planicola,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria planicola,6,7707728,196,1169,7689,2825779,5317904,FALSE,Liliopsida,NA,Maxillaria planicola,1578,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318400,Maxillaria ponerantha Rchb.f.,Maxillaria ponerantha,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria ponerantha,6,7707728,196,1169,7689,2825779,5318400,FALSE,Liliopsida,NA,Maxillaria ponerantha,1579,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318366,Maxillaria porrecta Lindl.,Maxillaria porrecta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria porrecta,6,7707728,196,1169,7689,2825779,5318366,FALSE,Liliopsida,NA,Maxillaria porrecta,1580,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318202,Maxillaria pseudoneglecta J.T.Atwood,Maxillaria pseudoneglecta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria pseudoneglecta,6,7707728,196,1169,7689,2825779,5318202,FALSE,Liliopsida,NA,Maxillaria pseudoneglecta,1581,Plantae,NA,NE,POBLACION REDUCIDA,NA
5317899,Maxillaria quadrata Ames & Correll,Maxillaria quadrata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria quadrata,6,7707728,196,1169,7689,2825779,5317899,FALSE,Liliopsida,NA,Maxillaria quadrata,1582,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318600,Maxillaria ramonensis Schltr.,Maxillaria ramonensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria ramonensis,6,7707728,196,1169,7689,2825779,5318600,FALSE,Liliopsida,NA,Maxillaria ramonensis,1583,Plantae,NA,NE,POBLACION REDUCIDA,NA
5318506,Maxillaria reichenheimiana Endrés & Rchb.f.,Maxillaria reichenheimiana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Orchidaceae,Maxillaria,Maxillaria reichenheimiana,6,7707728,196,1169,7689,2825779,5318506,FALSE,Liliopsida,NA,Maxillaria reichenheimiana,1584,Plantae,NA,NE,POBLACION REDUCIDA,NA
